STATION,STATION_NAME,DATE,HPCP
COOP:366993,PITTSBURGH ASOS PA US,20130217 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130217 03:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130217 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130217 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130217 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130217 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130217 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130217 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130217 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130217 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130217 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130217 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130217 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130217 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130217 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130217 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 04:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20130219 05:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130219 06:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20130219 07:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130219 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 09:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130219 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130219 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130220 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130221 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130222 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130222 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130222 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130222 11:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130222 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130222 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130222 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130223 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130223 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130223 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130224 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130224 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130224 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130224 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130224 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130224 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130224 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130224 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130224 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130224 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130224 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130224 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130226 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130226 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130226 13:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20130226 14:00,0.06
COOP:366993,PITTSBURGH ASOS PA US,20130226 15:00,0.11
COOP:366993,PITTSBURGH ASOS PA US,20130226 16:00,0.21
COOP:366993,PITTSBURGH ASOS PA US,20130226 17:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130226 18:00,0.07
COOP:366993,PITTSBURGH ASOS PA US,20130226 19:00,0.18
COOP:366993,PITTSBURGH ASOS PA US,20130226 20:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20130226 21:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130226 22:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130226 23:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130227 00:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130227 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130227 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130227 04:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20130227 05:00,0.07
COOP:366993,PITTSBURGH ASOS PA US,20130227 06:00,0.05
COOP:366993,PITTSBURGH ASOS PA US,20130227 07:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130227 08:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130227 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130227 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130227 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130227 17:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130227 18:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130227 19:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130227 20:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130227 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130227 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130227 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 02:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130228 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 12:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130228 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 14:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130228 15:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130228 16:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130228 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130228 23:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130301 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 07:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130301 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 10:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130301 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 12:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130301 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 18:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130301 19:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130301 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130301 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 06:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130302 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130302 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 03:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130303 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 07:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130303 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 18:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130303 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130303 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130304 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130306 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130306 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130306 02:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20130306 03:00,0.05
COOP:366993,PITTSBURGH ASOS PA US,20130306 04:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130306 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130306 06:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130306 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130306 08:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130306 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130306 10:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130306 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130306 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130307 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130307 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130307 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130307 14:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130307 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130307 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130307 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130307 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130307 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130307 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130307 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130308 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130308 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130308 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130310 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130311 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130311 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130311 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130311 21:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20130311 22:00,0.08
COOP:366993,PITTSBURGH ASOS PA US,20130311 23:00,0.11
COOP:366993,PITTSBURGH ASOS PA US,20130312 00:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130312 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130312 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130312 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130312 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130312 05:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130312 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130312 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130312 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130312 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130312 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130312 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 10:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130313 11:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130313 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 16:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130313 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130313 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130314 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130314 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130314 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130314 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130314 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130314 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130314 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130315 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130315 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130315 23:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130316 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130316 01:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130316 02:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130316 03:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130316 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130316 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130316 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130316 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130316 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130316 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130316 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130318 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130318 06:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130318 07:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130318 08:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20130318 09:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130318 10:00,0.1
COOP:366993,PITTSBURGH ASOS PA US,20130318 11:00,0.14
COOP:366993,PITTSBURGH ASOS PA US,20130318 12:00,0.05
COOP:366993,PITTSBURGH ASOS PA US,20130318 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130318 14:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130318 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130318 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130318 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130318 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130318 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130318 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130318 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130318 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130319 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130319 01:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130319 02:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130319 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130319 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130319 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130319 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130319 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130319 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130319 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130320 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130320 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130320 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130320 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130320 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130320 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130321 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130321 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130321 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130321 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130321 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130321 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130321 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130321 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130321 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130321 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130321 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130321 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130322 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130322 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130322 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130322 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130322 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130322 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130322 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130322 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130322 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130324 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130324 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130324 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130324 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130324 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130325 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130325 01:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130325 02:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20130325 03:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130325 04:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130325 05:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130325 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130325 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130325 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130325 09:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130325 10:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130325 11:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20130325 12:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130325 13:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20130325 14:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130325 15:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130325 16:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130325 17:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130325 18:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130325 19:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20130325 20:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130325 21:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130325 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130325 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130326 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130326 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130326 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130326 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130326 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130326 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130326 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130326 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130326 16:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130326 17:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130326 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130326 19:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130326 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130326 21:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130326 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130327 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130327 01:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20130327 02:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20130327 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130327 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130327 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130327 06:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20130327 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20130327 08:00,0
