INDEX,STATION,STATION_NAME,DATE,HPCP,,DATE_2,HPCP_2
682,COOP:366993,PITTSBURGH ASOS PA US,3/12/13,0,,,
683,COOP:366993,PITTSBURGH ASOS PA US,3/12/13,0,,,
684,COOP:366993,PITTSBURGH ASOS PA US,3/12/13,0,,,
685,COOP:366993,PITTSBURGH ASOS PA US,3/12/13,0,,,
686,COOP:366993,PITTSBURGH ASOS PA US,3/12/13,0,,,
687,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
688,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
689,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
690,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
691,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
692,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0.01,,,
693,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0.01,,,
694,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
695,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
696,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
697,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
698,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0.01,,,
699,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
700,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
701,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
702,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
703,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
704,COOP:366993,PITTSBURGH ASOS PA US,3/13/13,0,,,
705,COOP:366993,PITTSBURGH ASOS PA US,3/14/13,0,,,
706,COOP:366993,PITTSBURGH ASOS PA US,3/14/13,0,,,
707,COOP:366993,PITTSBURGH ASOS PA US,3/14/13,0,,,
708,COOP:366993,PITTSBURGH ASOS PA US,3/14/13,0,,,
709,COOP:366993,PITTSBURGH ASOS PA US,3/14/13,0,,,
710,COOP:366993,PITTSBURGH ASOS PA US,3/14/13,0,,,
711,COOP:366993,PITTSBURGH ASOS PA US,3/14/13,0,,,
712,COOP:366993,PITTSBURGH ASOS PA US,3/15/13,0,,,
713,COOP:366993,PITTSBURGH ASOS PA US,3/15/13,0,,,
714,COOP:366993,PITTSBURGH ASOS PA US,3/15/13,0.01,,,
715,COOP:366993,PITTSBURGH ASOS PA US,3/16/13,0,,,
716,COOP:366993,PITTSBURGH ASOS PA US,3/16/13,0.02,,,
717,COOP:366993,PITTSBURGH ASOS PA US,3/16/13,0.01,,,
718,COOP:366993,PITTSBURGH ASOS PA US,3/16/13,0.01,,,
719,COOP:366993,PITTSBURGH ASOS PA US,3/16/13,0,,,
720,COOP:366993,PITTSBURGH ASOS PA US,3/16/13,0,,,
721,COOP:366993,PITTSBURGH ASOS PA US,3/16/13,0,,,
722,COOP:366993,PITTSBURGH ASOS PA US,3/16/13,0,,,
723,COOP:366993,PITTSBURGH ASOS PA US,3/16/13,0,,,
724,COOP:366993,PITTSBURGH ASOS PA US,3/16/13,0,,,
725,COOP:366993,PITTSBURGH ASOS PA US,3/16/13,0,,,
726,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0,,,
727,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0.01,,,
728,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0.02,,,
729,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0.04,,,
730,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0.01,,,
731,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0.1,,,
732,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0.14,,,
733,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0.05,,,
734,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0,,,
735,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0.01,,,
736,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0,,,
737,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0,,,
738,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0,,,
739,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0,,,
740,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0,,,
741,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0,,,
742,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0,,,
743,COOP:366993,PITTSBURGH ASOS PA US,3/18/13,0,,,
744,COOP:366993,PITTSBURGH ASOS PA US,3/19/13,0,,,
745,COOP:366993,PITTSBURGH ASOS PA US,3/19/13,0.02,,,
746,COOP:366993,PITTSBURGH ASOS PA US,3/19/13,0.01,,,
747,COOP:366993,PITTSBURGH ASOS PA US,3/19/13,0,,,
748,COOP:366993,PITTSBURGH ASOS PA US,3/19/13,0,,,
749,COOP:366993,PITTSBURGH ASOS PA US,3/19/13,0,,,
750,COOP:366993,PITTSBURGH ASOS PA US,3/19/13,0,,,
751,COOP:366993,PITTSBURGH ASOS PA US,3/19/13,0,,,
752,COOP:366993,PITTSBURGH ASOS PA US,3/19/13,0,,,
753,COOP:366993,PITTSBURGH ASOS PA US,3/19/13,0,,,
754,COOP:366993,PITTSBURGH ASOS PA US,3/20/13,0,,,
755,COOP:366993,PITTSBURGH ASOS PA US,3/20/13,0,,,
756,COOP:366993,PITTSBURGH ASOS PA US,3/20/13,0,,,
757,COOP:366993,PITTSBURGH ASOS PA US,3/20/13,0,,,
758,COOP:366993,PITTSBURGH ASOS PA US,3/20/13,0,,,
759,COOP:366993,PITTSBURGH ASOS PA US,3/20/13,0,,,
760,COOP:366993,PITTSBURGH ASOS PA US,3/21/13,0,,,
761,COOP:366993,PITTSBURGH ASOS PA US,3/21/13,0,,,
762,COOP:366993,PITTSBURGH ASOS PA US,3/21/13,0,,,
763,COOP:366993,PITTSBURGH ASOS PA US,3/21/13,0,,,
764,COOP:366993,PITTSBURGH ASOS PA US,3/21/13,0,,,
765,COOP:366993,PITTSBURGH ASOS PA US,3/21/13,0,,,
766,COOP:366993,PITTSBURGH ASOS PA US,3/21/13,0,,,
767,COOP:366993,PITTSBURGH ASOS PA US,3/21/13,0,,,
768,COOP:366993,PITTSBURGH ASOS PA US,3/21/13,0,,,
769,COOP:366993,PITTSBURGH ASOS PA US,3/21/13,0,,,
770,COOP:366993,PITTSBURGH ASOS PA US,3/21/13,0,,,
771,COOP:366993,PITTSBURGH ASOS PA US,3/21/13,0,,,
772,COOP:366993,PITTSBURGH ASOS PA US,3/22/13,0,,,
773,COOP:366993,PITTSBURGH ASOS PA US,3/22/13,0,,,
774,COOP:366993,PITTSBURGH ASOS PA US,3/22/13,0,,,
775,COOP:366993,PITTSBURGH ASOS PA US,3/22/13,0,,,
776,COOP:366993,PITTSBURGH ASOS PA US,3/22/13,0,,,
777,COOP:366993,PITTSBURGH ASOS PA US,3/22/13,0,,,
778,COOP:366993,PITTSBURGH ASOS PA US,3/22/13,0,,,
779,COOP:366993,PITTSBURGH ASOS PA US,3/22/13,0,,,
780,COOP:366993,PITTSBURGH ASOS PA US,3/22/13,0,,,
781,COOP:366993,PITTSBURGH ASOS PA US,3/24/13,0,,,
782,COOP:366993,PITTSBURGH ASOS PA US,3/24/13,0,,,
783,COOP:366993,PITTSBURGH ASOS PA US,3/24/13,0,,,
784,COOP:366993,PITTSBURGH ASOS PA US,3/24/13,0,,,
785,COOP:366993,PITTSBURGH ASOS PA US,3/24/13,0,,,
786,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0,,,
787,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.02,,,
788,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.04,,,
789,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.02,,,
790,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.01,,,
791,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.02,,,
792,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0,,,
793,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0,,,
794,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0,,,
795,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.01,,,
796,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.01,,,
797,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.04,,,
798,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.02,,,
799,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.03,,,
800,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.01,,,
801,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.02,,,
802,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.01,,,
803,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.01,,,
804,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.02,,,
805,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.03,,,
806,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.02,,,
807,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0.01,,,
808,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0,,,
809,COOP:366993,PITTSBURGH ASOS PA US,3/25/13,0,,,
810,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0,,,
811,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0,,,
812,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0,,,
813,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0,,,
814,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0,,,
815,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0,,,
816,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0,,,
817,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0,,,
818,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0.02,,,
819,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0.01,,,
820,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0,,,
821,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0.01,,,
822,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0,,,
823,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0.01,,,
824,COOP:366993,PITTSBURGH ASOS PA US,3/26/13,0,,,
825,COOP:366993,PITTSBURGH ASOS PA US,3/27/13,0,,,
826,COOP:366993,PITTSBURGH ASOS PA US,3/27/13,0.02,,,
827,COOP:366993,PITTSBURGH ASOS PA US,3/27/13,0.03,,,
828,COOP:366993,PITTSBURGH ASOS PA US,3/27/13,0,,,
829,COOP:366993,PITTSBURGH ASOS PA US,3/27/13,0,,,
830,COOP:366993,PITTSBURGH ASOS PA US,3/27/13,0,,,
831,COOP:366993,PITTSBURGH ASOS PA US,3/27/13,0.01,,,
832,COOP:366993,PITTSBURGH ASOS PA US,3/27/13,0,,,
833,COOP:366993,PITTSBURGH ASOS PA US,3/27/13,0,,,
834,COOP:366993,PITTSBURGH ASOS PA US,3/27/13,0,,,
835,COOP:366993,PITTSBURGH ASOS PA US,3/27/13,0,,,
836,COOP:366993,PITTSBURGH ASOS PA US,3/27/13,0,,,
837,COOP:366993,PITTSBURGH ASOS PA US,3/27/13,0,,,
838,COOP:366993,PITTSBURGH ASOS PA US,3/27/13,0,,,
839,COOP:366993,PITTSBURGH ASOS PA US,3/28/13,0,,,
840,COOP:366993,PITTSBURGH ASOS PA US,3/28/13,0,,,
841,COOP:366993,PITTSBURGH ASOS PA US,3/28/13,0,,,
842,COOP:366993,PITTSBURGH ASOS PA US,3/28/13,0,,,
843,COOP:366993,PITTSBURGH ASOS PA US,3/28/13,0,,,
844,COOP:366993,PITTSBURGH ASOS PA US,3/28/13,0,,,
845,COOP:366993,PITTSBURGH ASOS PA US,3/28/13,0,,,
846,COOP:366993,PITTSBURGH ASOS PA US,3/28/13,0,,,
847,COOP:366993,PITTSBURGH ASOS PA US,3/28/13,0,,,
848,COOP:366993,PITTSBURGH ASOS PA US,3/28/13,0,,,
849,COOP:366993,PITTSBURGH ASOS PA US,3/31/13,0.01,,,
850,COOP:366993,PITTSBURGH ASOS PA US,3/31/13,0.01,,,
851,COOP:366993,PITTSBURGH ASOS PA US,3/31/13,0.01,,,
852,COOP:366993,PITTSBURGH ASOS PA US,3/31/13,0,,,
853,COOP:366993,PITTSBURGH ASOS PA US,3/31/13,0,,,
854,COOP:366993,PITTSBURGH ASOS PA US,3/31/13,0.01,,,
855,COOP:366993,PITTSBURGH ASOS PA US,3/31/13,0.01,,,
856,COOP:366993,PITTSBURGH ASOS PA US,3/31/13,0.02,,,
857,COOP:366993,PITTSBURGH ASOS PA US,3/31/13,0,,,
858,COOP:366993,PITTSBURGH ASOS PA US,4/1/13,0.01,,,
859,COOP:366993,PITTSBURGH ASOS PA US,4/1/13,0.01,,,
860,COOP:366993,PITTSBURGH ASOS PA US,4/1/13,0,,,
861,COOP:366993,PITTSBURGH ASOS PA US,4/1/13,0,,,
862,COOP:366993,PITTSBURGH ASOS PA US,4/1/13,0,,,
863,COOP:366993,PITTSBURGH ASOS PA US,4/1/13,0,,,
864,COOP:366993,PITTSBURGH ASOS PA US,4/2/13,0,,,
865,COOP:366993,PITTSBURGH ASOS PA US,4/2/13,0,,,
866,COOP:366993,PITTSBURGH ASOS PA US,4/2/13,0,,,
867,COOP:366993,PITTSBURGH ASOS PA US,4/3/13,0,,,
868,COOP:366993,PITTSBURGH ASOS PA US,4/3/13,0,,,
869,COOP:366993,PITTSBURGH ASOS PA US,4/7/13,0,,,
870,COOP:366993,PITTSBURGH ASOS PA US,4/7/13,0,,,
871,COOP:366993,PITTSBURGH ASOS PA US,4/8/13,0,,,
872,COOP:366993,PITTSBURGH ASOS PA US,4/8/13,0,,,
873,COOP:366993,PITTSBURGH ASOS PA US,4/9/13,0,,,
874,COOP:366993,PITTSBURGH ASOS PA US,4/10/13,0,,,
875,COOP:366993,PITTSBURGH ASOS PA US,4/10/13,0,,,
876,COOP:366993,PITTSBURGH ASOS PA US,4/10/13,0,,,
877,COOP:366993,PITTSBURGH ASOS PA US,4/10/13,0.01,,,
878,COOP:366993,PITTSBURGH ASOS PA US,4/10/13,0,,,
879,COOP:366993,PITTSBURGH ASOS PA US,4/10/13,0,,,
880,COOP:366993,PITTSBURGH ASOS PA US,4/10/13,0.05,,,
881,COOP:366993,PITTSBURGH ASOS PA US,4/10/13,0.11,,,
882,COOP:366993,PITTSBURGH ASOS PA US,4/10/13,0.59,,,
883,COOP:366993,PITTSBURGH ASOS PA US,4/10/13,0.09,,,
884,COOP:366993,PITTSBURGH ASOS PA US,4/10/13,0.01,,,
885,COOP:366993,PITTSBURGH ASOS PA US,4/11/13,0.01,,,
886,COOP:366993,PITTSBURGH ASOS PA US,4/12/13,0,,,
887,COOP:366993,PITTSBURGH ASOS PA US,4/12/13,0.08,,,
888,COOP:366993,PITTSBURGH ASOS PA US,4/12/13,0.08,,,
889,COOP:366993,PITTSBURGH ASOS PA US,4/12/13,0.07,,,
890,COOP:366993,PITTSBURGH ASOS PA US,4/12/13,0.06,,,
891,COOP:366993,PITTSBURGH ASOS PA US,4/12/13,0.05,,,
892,COOP:366993,PITTSBURGH ASOS PA US,4/12/13,0,,,
893,COOP:366993,PITTSBURGH ASOS PA US,4/12/13,0,,,
894,COOP:366993,PITTSBURGH ASOS PA US,4/12/13,0.03,,,
895,COOP:366993,PITTSBURGH ASOS PA US,4/16/13,0,,,
896,COOP:366993,PITTSBURGH ASOS PA US,4/16/13,0.01,,,
897,COOP:366993,PITTSBURGH ASOS PA US,4/16/13,0.38,,,
898,COOP:366993,PITTSBURGH ASOS PA US,4/16/13,0.52,,,
899,COOP:366993,PITTSBURGH ASOS PA US,4/16/13,0.14,,,
900,COOP:366993,PITTSBURGH ASOS PA US,4/16/13,0,,,
901,COOP:366993,PITTSBURGH ASOS PA US,4/19/13,0.03,,,
902,COOP:366993,PITTSBURGH ASOS PA US,4/19/13,0.06,,,
903,COOP:366993,PITTSBURGH ASOS PA US,4/19/13,0.04,,,
904,COOP:366993,PITTSBURGH ASOS PA US,4/19/13,0,,,
905,COOP:366993,PITTSBURGH ASOS PA US,4/19/13,0.01,,,
906,COOP:366993,PITTSBURGH ASOS PA US,4/19/13,0,,,
907,COOP:366993,PITTSBURGH ASOS PA US,4/19/13,0,,,
908,COOP:366993,PITTSBURGH ASOS PA US,4/20/13,0,,,
909,COOP:366993,PITTSBURGH ASOS PA US,4/20/13,0,,,
910,COOP:366993,PITTSBURGH ASOS PA US,4/20/13,0,,,
911,COOP:366993,PITTSBURGH ASOS PA US,4/20/13,0,,,
912,COOP:366993,PITTSBURGH ASOS PA US,4/20/13,0.02,,,
913,COOP:366993,PITTSBURGH ASOS PA US,4/24/13,0,,,
914,COOP:366993,PITTSBURGH ASOS PA US,4/24/13,0,,,
915,COOP:366993,PITTSBURGH ASOS PA US,4/24/13,0,,,
916,COOP:366993,PITTSBURGH ASOS PA US,4/24/13,0.01,,,
917,COOP:366993,PITTSBURGH ASOS PA US,4/24/13,0.08,,,
918,COOP:366993,PITTSBURGH ASOS PA US,4/24/13,0.23,,,
919,COOP:366993,PITTSBURGH ASOS PA US,4/24/13,0.18,,,
920,COOP:366993,PITTSBURGH ASOS PA US,4/24/13,0,,,
921,COOP:366993,PITTSBURGH ASOS PA US,4/24/13,0,,,
922,COOP:366993,PITTSBURGH ASOS PA US,4/24/13,0,,,
923,COOP:366993,PITTSBURGH ASOS PA US,4/24/13,0,,,
924,COOP:366993,PITTSBURGH ASOS PA US,4/24/13,0,,,
925,COOP:366993,PITTSBURGH ASOS PA US,4/24/13,0,,,
926,COOP:366993,PITTSBURGH ASOS PA US,4/24/13,0,,,
927,COOP:366993,PITTSBURGH ASOS PA US,4/25/13,0,,,
928,COOP:366993,PITTSBURGH ASOS PA US,4/25/13,0.01,,,
929,COOP:366993,PITTSBURGH ASOS PA US,4/25/13,0.01,,,
930,COOP:366993,PITTSBURGH ASOS PA US,4/25/13,0,,,
931,COOP:366993,PITTSBURGH ASOS PA US,4/28/13,0,,,
932,COOP:366993,PITTSBURGH ASOS PA US,4/28/13,0.05,,,
933,COOP:366993,PITTSBURGH ASOS PA US,4/28/13,0.07,,,
934,COOP:366993,PITTSBURGH ASOS PA US,4/28/13,0.03,,,
935,COOP:366993,PITTSBURGH ASOS PA US,4/28/13,0.01,,,
936,COOP:366993,PITTSBURGH ASOS PA US,4/28/13,0,,,
937,COOP:366993,PITTSBURGH ASOS PA US,4/28/13,0,,,
938,COOP:366993,PITTSBURGH ASOS PA US,4/28/13,0,,,
939,COOP:366993,PITTSBURGH ASOS PA US,4/28/13,0.01,,,
940,COOP:366993,PITTSBURGH ASOS PA US,4/28/13,0,,,
941,COOP:366993,PITTSBURGH ASOS PA US,4/28/13,0.03,,,
942,COOP:366993,PITTSBURGH ASOS PA US,4/28/13,0.01,,,
943,COOP:366993,PITTSBURGH ASOS PA US,4/29/13,0,,,
944,COOP:366993,PITTSBURGH ASOS PA US,4/29/13,0.01,,,
945,COOP:366993,PITTSBURGH ASOS PA US,4/29/13,0,,,
946,COOP:366993,PITTSBURGH ASOS PA US,4/29/13,0.02,,,
947,COOP:366993,PITTSBURGH ASOS PA US,4/29/13,0,,,
948,COOP:366993,PITTSBURGH ASOS PA US,4/29/13,0.01,,,
949,COOP:366993,PITTSBURGH ASOS PA US,4/29/13,0,,,
950,COOP:366993,PITTSBURGH ASOS PA US,4/29/13,0,,,
951,COOP:366993,PITTSBURGH ASOS PA US,4/29/13,0,,,
952,COOP:366993,PITTSBURGH ASOS PA US,4/29/13,0,,,
953,COOP:366993,PITTSBURGH ASOS PA US,4/29/13,0,,,
954,COOP:366993,PITTSBURGH ASOS PA US,4/29/13,0,,,
955,COOP:366993,PITTSBURGH ASOS PA US,4/29/13,0.03,,,
956,COOP:366993,PITTSBURGH ASOS PA US,5/1/13,0,,,
957,COOP:366993,PITTSBURGH ASOS PA US,5/6/13,0,,,
958,COOP:366993,PITTSBURGH ASOS PA US,5/6/13,0,,,
959,COOP:366993,PITTSBURGH ASOS PA US,5/7/13,0,,,
960,COOP:366993,PITTSBURGH ASOS PA US,5/7/13,0,,,
961,COOP:366993,PITTSBURGH ASOS PA US,5/7/13,0,,,
962,COOP:366993,PITTSBURGH ASOS PA US,5/7/13,0,,,
963,COOP:366993,PITTSBURGH ASOS PA US,5/7/13,0,,,
964,COOP:366993,PITTSBURGH ASOS PA US,5/7/13,0.01,,,
965,COOP:366993,PITTSBURGH ASOS PA US,5/7/13,0,,,
966,COOP:366993,PITTSBURGH ASOS PA US,5/7/13,0,,,
967,COOP:366993,PITTSBURGH ASOS PA US,5/7/13,0,,,
968,COOP:366993,PITTSBURGH ASOS PA US,5/8/13,0.02,,,
969,COOP:366993,PITTSBURGH ASOS PA US,5/8/13,0.03,,,
970,COOP:366993,PITTSBURGH ASOS PA US,5/8/13,0.04,,,
971,COOP:366993,PITTSBURGH ASOS PA US,5/8/13,0,,,
972,COOP:366993,PITTSBURGH ASOS PA US,5/8/13,0.03,,,
973,COOP:366993,PITTSBURGH ASOS PA US,5/8/13,0.01,,,
974,COOP:366993,PITTSBURGH ASOS PA US,5/8/13,0,,,
975,COOP:366993,PITTSBURGH ASOS PA US,5/8/13,0,,,
976,COOP:366993,PITTSBURGH ASOS PA US,5/9/13,0,,,
977,COOP:366993,PITTSBURGH ASOS PA US,5/10/13,0.01,,,
978,COOP:366993,PITTSBURGH ASOS PA US,5/10/13,0,,,
979,COOP:366993,PITTSBURGH ASOS PA US,5/10/13,0,,,
980,COOP:366993,PITTSBURGH ASOS PA US,5/10/13,0.04,,,
981,COOP:366993,PITTSBURGH ASOS PA US,5/10/13,0.01,,,
982,COOP:366993,PITTSBURGH ASOS PA US,5/10/13,0,,,
983,COOP:366993,PITTSBURGH ASOS PA US,5/10/13,0.03,,,
984,COOP:366993,PITTSBURGH ASOS PA US,5/10/13,0.22,,,
985,COOP:366993,PITTSBURGH ASOS PA US,5/10/13,0,,,
986,COOP:366993,PITTSBURGH ASOS PA US,5/10/13,0,,,
987,COOP:366993,PITTSBURGH ASOS PA US,5/10/13,0.03,,,
988,COOP:366993,PITTSBURGH ASOS PA US,5/10/13,0.07,,,
989,COOP:366993,PITTSBURGH ASOS PA US,5/10/13,0.07,,,
990,COOP:366993,PITTSBURGH ASOS PA US,5/10/13,0.01,,,
991,COOP:366993,PITTSBURGH ASOS PA US,5/11/13,0.02,,,
992,COOP:366993,PITTSBURGH ASOS PA US,5/11/13,0,,,
993,COOP:366993,PITTSBURGH ASOS PA US,5/11/13,0,,,
994,COOP:366993,PITTSBURGH ASOS PA US,5/11/13,0,,,
995,COOP:366993,PITTSBURGH ASOS PA US,5/11/13,0.01,,,
996,COOP:366993,PITTSBURGH ASOS PA US,5/11/13,0,,,
997,COOP:366993,PITTSBURGH ASOS PA US,5/11/13,0.01,,,
998,COOP:366993,PITTSBURGH ASOS PA US,5/11/13,0.01,,,
999,COOP:366993,PITTSBURGH ASOS PA US,5/11/13,0,,,
1000,COOP:366993,PITTSBURGH ASOS PA US,5/11/13,0,,,
1001,COOP:366993,PITTSBURGH ASOS PA US,5/11/13,0,,,
1002,COOP:366993,PITTSBURGH ASOS PA US,5/11/13,0,,,
1003,COOP:366993,PITTSBURGH ASOS PA US,5/12/13,0,,,
1004,COOP:366993,PITTSBURGH ASOS PA US,5/12/13,0,,,
1005,COOP:366993,PITTSBURGH ASOS PA US,5/12/13,0,,,
1006,COOP:366993,PITTSBURGH ASOS PA US,5/12/13,0,,,
1007,COOP:366993,PITTSBURGH ASOS PA US,5/15/13,0,,,
1008,COOP:366993,PITTSBURGH ASOS PA US,5/15/13,0,,,
1009,COOP:366993,PITTSBURGH ASOS PA US,5/15/13,0,,,
1010,COOP:366993,PITTSBURGH ASOS PA US,5/15/13,0,,,
1011,COOP:366993,PITTSBURGH ASOS PA US,5/15/13,0,,,
1012,COOP:366993,PITTSBURGH ASOS PA US,5/15/13,0,,,
1013,COOP:366993,PITTSBURGH ASOS PA US,5/16/13,0.01,,,
1014,COOP:366993,PITTSBURGH ASOS PA US,5/16/13,0.01,,,
1015,COOP:366993,PITTSBURGH ASOS PA US,5/16/13,0.06,,,
1016,COOP:366993,PITTSBURGH ASOS PA US,5/16/13,0.13,,,
1017,COOP:366993,PITTSBURGH ASOS PA US,5/16/13,0.17,,,
1018,COOP:366993,PITTSBURGH ASOS PA US,5/16/13,0,,,
1019,COOP:366993,PITTSBURGH ASOS PA US,5/22/13,0,,,
1020,COOP:366993,PITTSBURGH ASOS PA US,5/22/13,0.01,,,
1021,COOP:366993,PITTSBURGH ASOS PA US,5/22/13,0,,,
1022,COOP:366993,PITTSBURGH ASOS PA US,5/22/13,0,,,
1023,COOP:366993,PITTSBURGH ASOS PA US,5/23/13,0,,,
1024,COOP:366993,PITTSBURGH ASOS PA US,5/23/13,0.11,,,
1025,COOP:366993,PITTSBURGH ASOS PA US,5/23/13,0,,,
1026,COOP:366993,PITTSBURGH ASOS PA US,5/23/13,0,,,
1027,COOP:366993,PITTSBURGH ASOS PA US,5/23/13,0.01,,,
1028,COOP:366993,PITTSBURGH ASOS PA US,5/23/13,0.06,,,
1029,COOP:366993,PITTSBURGH ASOS PA US,5/23/13,0.16,,,
1030,COOP:366993,PITTSBURGH ASOS PA US,5/23/13,0.1,,,
1031,COOP:366993,PITTSBURGH ASOS PA US,5/23/13,0.23,,,
1032,COOP:366993,PITTSBURGH ASOS PA US,5/23/13,0.19,,,
1033,COOP:366993,PITTSBURGH ASOS PA US,5/23/13,0,,,
1034,COOP:366993,PITTSBURGH ASOS PA US,5/23/13,0,,,
1035,COOP:366993,PITTSBURGH ASOS PA US,5/24/13,0,,,
1036,COOP:366993,PITTSBURGH ASOS PA US,5/24/13,0,,,
1037,COOP:366993,PITTSBURGH ASOS PA US,5/24/13,0,,,
1038,COOP:366993,PITTSBURGH ASOS PA US,5/24/13,0,,,
1039,COOP:366993,PITTSBURGH ASOS PA US,5/24/13,0,,,
1040,COOP:366993,PITTSBURGH ASOS PA US,5/24/13,0,,,
1041,COOP:366993,PITTSBURGH ASOS PA US,5/24/13,0,,,
1042,COOP:366993,PITTSBURGH ASOS PA US,5/24/13,0,,,
1043,COOP:366993,PITTSBURGH ASOS PA US,5/24/13,0,,,
1044,COOP:366993,PITTSBURGH ASOS PA US,5/27/13,0,,,
1045,COOP:366993,PITTSBURGH ASOS PA US,5/28/13,0,,,
1046,COOP:366993,PITTSBURGH ASOS PA US,5/28/13,0.06,,,
1047,COOP:366993,PITTSBURGH ASOS PA US,5/28/13,0.01,,,
1048,COOP:366993,PITTSBURGH ASOS PA US,5/28/13,0,,,
1049,COOP:366993,PITTSBURGH ASOS PA US,5/28/13,0,,,
1050,COOP:366993,PITTSBURGH ASOS PA US,5/28/13,0.05,,,
1051,COOP:366993,PITTSBURGH ASOS PA US,5/28/13,0.03,,,
1052,COOP:366993,PITTSBURGH ASOS PA US,5/28/13,0.02,,,
1053,COOP:366993,PITTSBURGH ASOS PA US,5/28/13,0.03,,,
1054,COOP:366993,PITTSBURGH ASOS PA US,5/28/13,0.13,,,
1055,COOP:366993,PITTSBURGH ASOS PA US,5/28/13,0.02,,,
1056,COOP:366993,PITTSBURGH ASOS PA US,5/28/13,0,,,
1057,COOP:366993,PITTSBURGH ASOS PA US,5/28/13,0,,,
1058,COOP:366993,PITTSBURGH ASOS PA US,5/28/13,0,,,
1059,COOP:366993,PITTSBURGH ASOS PA US,6/1/13,0.05,,,
